path,methods,module,params,files
"/api/wallet/team/balance","GET","wallet","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/api/wallet/team/bills","GET","wallet","limit|page","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js"
"/auth/agreement/access","PUT","agreement","","e4397b328f__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js;e4397b328f59__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js.js;edt_auth_tpl.js"
"/auth/agreement/reject","PUT","agreement","","e4397b328f__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js;e4397b328f59__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js.js;edt_auth_tpl.js"
"/auth/bind_qq","POST","bind_qq","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/auth/bind_wechat","POST","bind_wechat","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/auth/bind_weibo","POST","bind_weibo","","e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/auth/connect/user/access_code","GET","connect","access_code|user_sid","b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;xiumius_home_index.js"
"/auth/email/login","PUT","email","","e4397b328f__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js;e4397b328f59__edt.xiumius.cn_views_app_auth_0b9312.ng-tpl.min.js.js;edt_auth_tpl.js"
"/auth/logout","GET","logout","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/auth/me","GET","me","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/auth/mobile_wechat","","mobile_wechat","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
"/auth/qq","","qq","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
"/auth/report/result/failed","GET","report","delay_time|loadingUserInfo|requirePhoneBind|signingIn|signingOut|uploadCdnHost|uploadCfgs|uploadToOss|userInfo","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/auth/report/result/success","GET","report","delay_time|loadingUserInfo|requirePhoneBind|signingIn|signingOut|uploadCdnHost|uploadCfgs|uploadToOss|userInfo","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;b9de856e7e__edt.xiumius.cn_scripts_app_studio_entries_total_021cc3.main.min.js;e950145e3a__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js;fc5bd8c640__xiumius.cn_scripts_app_home_c0e1e8.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;e950145e3a13__edt.xiumius.cn_scripts_app_home_c82df5.index.min.js.js;edt_auth_index.js;xiumius_home_index.js"
"/auth/wechat","","wechat","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
"/auth/weibo","","weibo","","001c3aa82e__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js;001c3aa82e37__edt.xiumius.cn_scripts_app_auth_d4a63b.index.min.js.js;edt_auth_index.js"
